customer_id,province,city,district,street_name,home_number,last_update
C00216,California,Walnut Grove,Sacramento,Michael Hills,973,2024-01-12 10:49:17
C00217,Arkansas,West Memphis,Crittenden,Mathew Overpass,803,2024-01-16 20:27:49
C00218,New Jersey,Columbus,Burlington,Haley Garden,892,2024-01-07 20:02:16
C00219,Illinois,Marseilles,La Salle,Lisa Point,52787,2024-01-11 19:31:18
C00219,Illinois,Flora,Clay,Alec Views,625,2024-01-11 19:31:18
C00220,Ohio,New Vienna,Clinton,Ortiz Village,353,2024-01-09 17:28:12
C00221,West Virginia,Mount Alto,Mason,Burnett Tunnel,18,2024-01-10 08:56:44
C00222,New York,Rosedale,Queens,Lopez Harbors,7177,2024-01-24 14:26:08
C00222,Alabama,Palmerdale,Jefferson,Mahoney Ramp,9143,2024-01-24 14:26:08
C00223,Oregon,Falls City,Polk,Oneal Roads,4509,2024-01-16 19:17:22
C00224,Iowa,Solon,Johnson,Hannah Creek,89857,2024-01-26 00:48:51
C00224,Wisconsin,Stratford,Marathon,Barbara Place,52118,2024-01-26 00:48:51
C00225,Illinois,Ancona,Livingston,Jackson Hill,4884,2024-02-02 09:38:23
C00225,North Dakota,Grafton,Walsh,Aguilar Mill,85759,2024-02-02 09:38:23
C00226,North Carolina,Proctorville,Robeson,Megan Center,21797,2024-01-21 05:26:07
C00226,Vermont,East Fairfield,Franklin,Lori Hills,839,2024-01-21 05:26:07
C00227,Iowa,Stanwood,Cedar,Roach Mountain,59844,2024-02-05 12:15:00
C00228,Oklahoma,Hooker,Texas,Ronald Trace,86811,2024-02-04 20:40:23
C00229,Arkansas,Summit,Marion,Walton Vista,119,2024-01-04 17:09:06
C00230,Nevada,Pahrump,Nye,Joshua Junction,9,2024-01-19 03:09:52
C00230,Florida,Lake Harbor,Palm Beach,Martha Mills,9055,2024-01-19 03:09:52
C00231,Ohio,Franklin Furnace,Scioto,Jeffrey Turnpike,1588,2024-01-24 02:16:47
C00232,Indiana,Westpoint,Tippecanoe,Kayla Skyway,3260,2024-01-17 08:16:37
C00233,Ohio,Walbridge,Wood,Alex Walks,297,2024-02-08 14:29:10
C00234,Alabama,Arab,Marshall,John Meadow,90858,2024-01-14 11:26:17
C00234,New Hampshire,Peterborough,Hillsborough,Melissa Stravenue,4502,2024-01-14 11:26:17
C00235,Tennessee,Kenton,Gibson,Lewis Mountain,61587,2024-01-17 22:47:52
C00236,South Dakota,Wakpala,Corson,Miller Spurs,8969,2024-01-09 12:17:29
C00236,Minnesota,Bethel,Anoka,Jason Garden,5,2024-01-09 12:17:29
C00237,Kansas,Olathe,Johnson,Davis Roads,7315,2024-02-07 16:23:27
C00237,California,Rio Dell,Humboldt,Hoover Garden,792,2024-02-07 16:23:27
C00238,Oregon,Gladstone,Clackamas,Roberts Lock,902,2024-02-07 07:32:00
C00238,Minnesota,Searles,Brown,Thomas Falls,289,2024-02-07 07:32:00
C00239,New York,Central Square,Oswego,Matthew Gateway,2816,2024-01-14 07:24:49
C00240,Indiana,Stockwell,Tippecanoe,Scott Viaduct,610,2024-01-23 05:11:07
C00240,Georgia,Royston,Franklin,Cindy Square,5358,2024-01-23 05:11:07
C00241,Maine,North Vassalboro,Kennebec,Williams Landing,3880,2024-01-30 21:06:19
C00241,Missouri,Uniontown,Perry,Tracy Forest,42763,2024-01-30 21:06:19
C00242,Georgia,Savannah,Chatham,Jose Green,471,2024-02-10 13:23:33
C00242,Michigan,Woodland,Barry,Brittany Underpass,9690,2024-02-10 13:23:33
C00243,Kansas,Sylvan Grove,Lincoln,Ashley Extensions,849,2024-01-19 03:37:38
C00244,Pennsylvania,Morgan,Allegheny,Rodriguez Squares,58727,2024-01-13 19:22:54
C00245,South Dakota,Goodwin,Deuel,Shaffer Points,16403,2024-01-18 09:12:17
C00246,Texas,Santa Elena,Starr,Valentine Ramp,818,2024-01-24 14:43:49
C00247,Georgia,Newborn,Newton,Harris Mountains,5833,2024-01-14 15:54:39
C00248,South Dakota,Wakpala,Corson,Maria Court,9091,2024-01-31 13:01:55
C00249,Virginia,Haymarket,Prince William,Costa Ferry,262,2024-01-24 04:06:03
C00250,Tennessee,Allred,Overton,Jones Vista,31905,2024-01-18 18:42:30
C00251,Tennessee,Tigrett,Dyer,Murray Avenue,4100,2024-01-30 05:21:41
C00252,New Hampshire,Danbury,Merrimack,Garcia Forge,45381,2024-02-02 00:22:54
C00253,North Carolina,Advance,Davie,Stephanie Divide,48709,2024-01-20 05:36:43
C00253,Texas,Burkburnett,Wichita,Hernandez Loaf,9632,2024-01-20 05:36:43
C00254,Washington,Gig Harbor,Pierce,Leon Ferry,432,2024-01-14 03:12:04
C00255,Michigan,Whitmore Lake,Washtenaw,Austin Inlet,8616,2024-01-14 14:05:50
C00256,Florida,Largo,Pinellas,West Shoal,2009,2024-02-05 08:54:38
C00256,Texas,Godley,Johnson,Chan Freeway,6219,2024-02-05 08:54:38
C00257,Montana,Teigen,Petroleum,Alejandro Mountain,9500,2024-02-06 02:57:10
C00257,Missouri,Clarkton,Dunklin,Troy Dale,9007,2024-02-06 02:57:10
C00258,Virginia,The Plains,Fauquier,Destiny Extension,11386,2024-01-24 07:45:29
C00259,Minnesota,Waskish,Beltrami,Diana Park,21045,2024-01-27 06:24:08
C00260,Ohio,New Bavaria,Henry,Paul Turnpike,71928,2024-02-06 22:17:55
C00261,Texas,Daisetta,Liberty,Shawn Inlet,60234,2024-01-31 17:53:41
C00262,West Virginia,Pineville,Wyoming,Michael Course,602,2024-01-08 19:29:29
C00262,Maine,Houlton,Aroostook,White Radial,1209,2024-01-08 19:29:29
C00263,Florida,Branford,Suwannee,Ware Lane,32,2024-01-10 21:54:54
C00264,California,Mountain Center,Riverside,May Knoll,1327,2024-02-01 23:04:53
C00264,Ohio,Coalton,Jackson,Miller Mountain,480,2024-02-01 23:04:53
C00265,Indiana,Walkerton,St Joseph,Joseph Key,598,2024-01-12 03:56:57
C00265,Pennsylvania,Burnt Cabins,Fulton,Rodriguez Camp,11915,2024-01-12 03:56:57
C00266,Alaska,Allakaket,Yukon Koyukuk,George Meadows,649,2024-01-23 14:40:04
C00266,California,San Geronimo,Marin,Scott Point,8623,2024-01-23 14:40:04
C00267,Pennsylvania,Swarthmore,Delaware,Collins Green,83781,2024-01-12 02:19:26
C00268,Virginia,Birchleaf,Dickenson,Harvey Port,16400,2024-02-05 19:40:47
C00268,Iowa,Columbus Junction,Louisa,Duncan Stream,369,2024-02-05 19:40:47
C00269,Pennsylvania,Duncansville,Blair,Martha Turnpike,3484,2024-01-05 03:50:42
C00269,Wisconsin,Elroy,Juneau,Nelson Canyon,213,2024-01-05 03:50:42
C00270,Texas,Copperas Cove,Coryell,Flores Meadows,20212,2024-01-20 01:57:30
C00271,Kansas,Canton,Mcpherson,Michelle Knolls,330,2024-02-03 18:14:16
C00271,Missouri,Union,Franklin,Andrew Plaza,634,2024-02-03 18:14:16
C00272,Texas,De Kalb,Bowie,Cheryl Alley,899,2024-01-31 11:00:25
C00272,Maryland,Aberdeen,Harford,David Crest,91,2024-01-31 11:00:25
C00273,New York,Bellmore,Nassau,Bradley Streets,232,2024-01-16 17:45:52
C00273,Oklahoma,Cartwright,Bryan,Harris Motorway,989,2024-01-16 17:45:52
C00274,New Jersey,Middlesex,Middlesex,Smith Underpass,548,2024-01-14 15:42:38
C00274,Connecticut,Pequabuck,Litchfield,Sherri Way,674,2024-01-14 15:42:38
C00275,Nebraska,Riverton,Franklin,Sutton Gateway,1137,2024-02-06 07:33:23
C00275,New York,Hall,Ontario,Sarah Pike,51985,2024-02-06 07:33:23
C00276,Indiana,Albion,Noble,Rivera Divide,420,2024-01-20 19:24:43
C00277,Texas,Santa Elena,Starr,Casey Ford,3466,2024-01-13 04:38:06
C00277,South Carolina,Harleyville,Dorchester,Sean Lane,994,2024-01-13 04:38:06
C00278,Alabama,Hollytree,Jackson,Reynolds Drive,10,2024-01-09 04:52:52
C00279,Washington,Marlin,Grant,Lisa Squares,182,2024-02-02 07:32:36
C00279,Alabama,Palmerdale,Jefferson,Denise Passage,9402,2024-02-02 07:32:36
C00280,Arkansas,Woodson,Pulaski,Mason Cliff,4527,2024-01-26 11:50:59
C00281,Illinois,La Grange,Cook,Robert Estate,57004,2024-01-28 12:26:00
C00281,Nevada,Dayton,Lyon,Erik Court,285,2024-01-28 12:26:00
C00282,Michigan,Ypsilanti,Washtenaw,Courtney Turnpike,559,2024-01-10 19:22:30
C00282,Iowa,Bedford,Taylor,Justin Way,1007,2024-01-10 19:22:30
C00283,Illinois,Glencoe,Cook,Johnson Corner,83827,2024-01-17 02:35:27
C00284,Pennsylvania,Brookville,Jefferson,James Crossroad,615,2024-01-10 23:40:55
C00285,Indiana,Albion,Noble,David Shoal,8507,2024-01-18 18:41:27
C00285,Nebraska,Crab Orchard,Johnson,Graham Islands,44604,2024-01-18 18:41:27
C00286,Pennsylvania,Creekside,Indiana,Huerta Walk,460,2024-01-31 12:18:55
C00286,Wisconsin,Merrimac,Sauk,Christy Isle,5734,2024-01-31 12:18:55
C00287,Kansas,Glasco,Cloud,Miller Lodge,225,2024-01-13 21:41:25
C00287,Louisiana,Summerfield,Claiborne,Kara Crossroad,2670,2024-01-13 21:41:25
C00288,Pennsylvania,Lewisburg,Union,Boone Squares,5622,2024-02-07 01:38:08
C00289,Massachusetts,Norwood,Norfolk,Henson Lodge,784,2024-02-03 08:29:52
C00289,South Carolina,Galivants Ferry,Horry,Kennedy Village,29035,2024-02-03 08:29:52
C00290,Tennessee,Normandy,Bedford,Mason Orchard,2235,2024-01-21 02:27:59
C00291,Tennessee,Elizabethton,Carter,Cain Inlet,46682,2024-01-15 01:07:23
C00291,Virginia,Lowry,Bedford,Edward Junction,649,2024-01-15 01:07:23
C00292,Wisconsin,Merrimac,Sauk,Andre Locks,441,2024-01-18 04:01:42
C00293,Kansas,Potter,Atchison,Schroeder Plains,182,2024-02-07 15:58:35
C00293,Kansas,Hays,Ellis,Wright Walks,634,2024-02-07 15:58:35
C00294,Iowa,Archer,Obrien,Jennifer Pines,496,2024-01-17 08:11:56
C00294,Maine,North Berwick,York,Victoria Lodge,511,2024-01-17 08:11:56
C00295,Nebraska,Leigh,Colfax,Hunter Estates,4341,2024-01-23 19:18:07
C00296,New Hampshire,Peterborough,Hillsborough,Jeanette Center,9860,2024-01-27 13:43:55
C00296,Michigan,Schoolcraft,Kalamazoo,Tyler Courts,860,2024-01-27 13:43:55
C00297,Minnesota,Upsala,Morrison,Brooke Plaza,990,2024-02-02 09:22:51
C00297,Pennsylvania,Avonmore,Westmoreland,Christopher Harbor,3471,2024-02-02 09:22:51
C00298,Georgia,Eatonton,Putnam,Daniel Spurs,1978,2024-01-18 16:23:44
C00298,Pennsylvania,Slippery Rock,Butler,Williams Summit,62590,2024-01-18 16:23:44
C00299,Kansas,Elbing,Butler,Bruce Roads,8550,2024-01-23 20:49:22
C00299,Indiana,Buffalo,White,Chase Mill,3582,2024-01-23 20:49:22
C00300,Tennessee,Greenback,Loudon,Mills Alley,2790,2024-01-09 18:13:12
C00301,South Carolina,Hartsville,Darlington,Taylor Mall,60881,2024-01-28 02:35:25
C00302,Tennessee,Santa Fe,Maury,Daugherty Drives,39964,2024-01-11 14:30:20
C00302,Illinois,Lakewood,Shelby,Henry Crest,375,2024-01-11 14:30:20
C00303,California,Calistoga,Napa,Rachel Avenue,48085,2024-01-26 12:32:25
C00304,Illinois,Bondville,Champaign,Alexis Run,4323,2024-01-12 10:48:19
C00304,Tennessee,Westmoreland,Sumner,Maynard Estates,69069,2024-01-12 10:48:19
C00305,New York,Upper Jay,Essex,Green Shores,675,2024-01-26 02:37:38
C00306,Arizona,Winslow,Navajo,Terry Wells,15016,2024-01-31 04:43:57
C00307,Ohio,Stryker,Williams,Timothy Branch,35084,2024-01-07 05:00:54
C00308,New Hampshire,Hampton,Rockingham,Christine Way,92484,2024-02-05 20:04:30
C00309,Texas,Ecleto,Karnes,Joanna Rapid,5302,2024-02-02 10:28:15
C00310,Maine,Topsham,Sagadahoc,Gallagher Station,646,2024-01-24 18:22:41
C00310,Illinois,Benld,Macoupin,Jerry Ways,534,2024-01-24 18:22:41
C00311,Illinois,Sciota,Mcdonough,Nicole Harbor,6427,2024-02-03 23:27:33
C00311,New York,Saranac Lake,Franklin,Foley Crossing,7385,2024-02-03 23:27:33
C00312,Iowa,Storm Lake,Buena Vista,Amy Club,7512,2024-01-12 10:24:36
C00312,New York,Winthrop,Saint Lawrence,Brittany Track,781,2024-01-12 10:24:36
C00313,South Dakota,Custer,Custer,Cox Drives,972,2024-01-17 09:34:15
C00313,New York,Greig,Lewis,Jessica Brook,44654,2024-01-17 09:34:15
C00314,Iowa,Storm Lake,Buena Vista,Brown Cove,73087,2024-01-03 14:53:58
C00315,Louisiana,Robert,Tangipahoa,Schmidt Row,70317,2024-01-18 07:02:12
C00316,Pennsylvania,Houtzdale,Clearfield,Parker Forks,27,2024-01-18 11:11:11
C00316,California,Buellton,Santa Barbara,Nicholson Ville,8572,2024-01-18 11:11:11
C00317,Pennsylvania,Washington Crossing,Bucks,Williams Port,54686,2024-01-12 19:23:30
C00318,Virginia,Sandston,Henrico,Shea Mission,6420,2024-01-06 03:52:15
C00319,Colorado,Beulah,Pueblo,Timothy Cliff,353,2024-02-05 08:34:33
C00319,Illinois,Flora,Clay,Alvarez Square,59238,2024-02-05 08:34:33
C00320,North Carolina,Hudson,Caldwell,Richard Skyway,48,2024-01-24 02:31:08
C00320,Tennessee,Tigrett,Dyer,Garza Fort,5534,2024-01-24 02:31:08
C00321,Illinois,Huey,Clinton,Thomas Ports,1597,2024-01-08 21:07:03
C00321,Massachusetts,North Attleboro,Bristol,Lynn Trail,53567,2024-01-08 21:07:03
C00322,Missouri,Sainte Genevieve,Sainte Genevieve,Porter Junction,4261,2024-02-05 02:45:33
C00323,Massachusetts,Ipswich,Essex,Thomas Falls,3627,2024-01-27 17:43:30
C00323,Minnesota,Searles,Brown,Henry Squares,22711,2024-01-27 17:43:30
C00324,Montana,Martin City,Flathead,Simmons Crest,1620,2024-02-03 14:54:57
C00325,Pennsylvania,Mount Joy,Lancaster,Wilson Grove,698,2024-01-21 05:56:05
C00325,Texas,Grulla,Starr,Antonio Extensions,69039,2024-01-21 05:56:05
C00326,Arkansas,Holly Grove,Monroe,Jacob Falls,698,2024-01-16 10:21:58
C00327,Arizona,Avondale,Maricopa,Erika Grove,1068,2024-01-27 18:22:10
C00328,Kansas,Elk Falls,Elk,Sandra Valley,63705,2024-02-09 08:43:16
C00328,Alaska,Kasigluk,Bethel,Shelly Highway,332,2024-02-09 08:43:16
C00329,Michigan,Richville,Tuscola,Bennett Fork,72947,2024-01-19 19:01:23
C00330,Texas,Whitehouse,Smith,Werner Point,83906,2024-01-09 15:59:00
C00331,New York,Lycoming,Oswego,Green Estate,9985,2024-01-23 15:41:32
C00332,Maryland,La Plata,Charles,David Squares,72812,2024-01-25 14:47:13
C00332,New Mexico,Corona,Lincoln,Lynn Forges,496,2024-01-25 14:47:13
C00333,Georgia,Farmington,Oconee,David Meadows,676,2024-01-22 12:04:33
C00334,Pennsylvania,Bala Cynwyd,Montgomery,Holloway Motorway,84539,2024-01-19 20:30:19
C00334,South Dakota,Canton,Lincoln,Baker Summit,950,2024-01-19 20:30:19
C00335,Pennsylvania,Villa Maria,Lawrence,Sharp Parkways,640,2024-01-10 20:57:09
C00336,West Virginia,Mannington,Marion,Goodman Lakes,208,2024-01-27 11:07:20
C00337,Florida,Pensacola,Escambia,Brooke Expressway,15439,2024-01-12 13:44:28
C00337,Colorado,Idalia,Yuma,Joshua Plains,93,2024-01-12 13:44:28
C00338,West Virginia,Capon Bridge,Hampshire,Rachel Keys,33202,2024-01-09 16:36:24
C00339,New York,Poughquag,Dutchess,Michael Canyon,55501,2024-01-16 19:35:53
C00340,Ohio,Groveport,Franklin,Veronica Haven,369,2024-01-27 14:06:54
C00340,Iowa,Homestead,Iowa,Neal Fords,333,2024-01-27 14:06:54
C00341,Colorado,Hillrose,Morgan,Brittany Curve,80598,2024-01-26 16:04:21
C00341,Louisiana,Napoleonville,Assumption,David Village,4129,2024-01-26 16:04:21
C00342,Missouri,Hillsboro,Jefferson,Edwards Well,992,2024-01-26 01:48:26
C00343,Texas,San Augustine,San Augustine,David Gardens,6317,2024-02-02 15:54:17
C00343,Florida,Highland City,Polk,Parker Landing,2106,2024-02-02 15:54:17
C00344,Pennsylvania,New Providence,Lancaster,Caitlin Way,1937,2024-01-19 17:04:59
C00345,Tennessee,Shawanee,Claiborne,Henry Mission,31753,2024-02-02 14:45:49
C00345,Virginia,Cripple Creek,Wythe,Anderson Manors,7528,2024-02-02 14:45:49
C00346,New York,Etna,Tompkins,Jacqueline River,1730,2024-01-14 15:36:45
C00347,Maine,China Village,Kennebec,Stewart Dam,321,2024-01-10 14:41:12
C00347,Pennsylvania,Newton Hamilton,Mifflin,Michael Forks,5051,2024-01-10 14:41:12
C00348,New Mexico,Fort Sumner,De Baca,Kevin Shores,87797,2024-01-28 12:50:31
C00348,South Carolina,Greenwood,Greenwood,Jose Rapids,54221,2024-01-28 12:50:31
C00349,Minnesota,Taopi,Mower,Jean Glens,581,2024-01-12 06:35:08
C00350,South Dakota,Egan,Moody,Ingram Orchard,676,2024-01-23 23:07:35
C00351,Missouri,Altenburg,Cape Girardeau,Katherine Radial,865,2024-01-12 06:08:37
C00351,Idaho,Jerome,Jerome,Michael River,25784,2024-01-12 06:08:37
C00352,New York,Mooers Forks,Clinton,Fields Turnpike,8838,2024-02-02 22:14:03
C00352,Texas,Royse City,Rockwall,Teresa Islands,672,2024-02-02 22:14:03
C00353,New York,Babylon,Suffolk,Sanders Crossroad,925,2024-01-12 10:41:08
C00353,Georgia,Alamo,Wheeler,Bradshaw Wall,551,2024-01-12 10:41:08
C00354,Alabama,Tanner,Limestone,Isaiah Keys,18256,2024-01-31 04:28:59
C00354,Ohio,Jewett,Harrison,Katherine Hills,2863,2024-01-31 04:28:59
C00355,Missouri,Whitewater,Cape Girardeau,Christopher Extension,34149,2024-01-15 18:23:10
C00355,Illinois,Huey,Clinton,Brooke Turnpike,96627,2024-01-15 18:23:10
C00356,Iowa,Calmar,Winneshiek,Clayton Center,563,2024-02-07 09:36:42
C00356,Alaska,Unalakleet,Nome,Carl Villages,39,2024-02-07 09:36:42
C00357,Oklahoma,Cartwright,Bryan,John Track,89222,2024-01-17 06:01:10
C00357,Tennessee,Munford,Tipton,Huff Course,93600,2024-01-17 06:01:10
C00358,Louisiana,Turkey Creek,Evangeline,Tucker Camp,6461,2024-02-09 22:48:23
C00359,Indiana,Newburgh,Warrick,Thomas Mews,64385,2024-01-17 08:16:00
C00359,Iowa,Floyd,Floyd,Alexis Islands,72346,2024-01-17 08:16:00
C00360,Kentucky,Rumsey,Mclean,Sean Manors,231,2024-01-17 22:09:15
C00360,Alabama,Trussville,Jefferson,Tonya Flat,1094,2024-01-17 22:09:15
C00361,Texas,Grulla,Starr,Sheila Stravenue,65441,2024-01-07 21:53:07
C00362,Pennsylvania,Lyndora,Butler,Barrett Loaf,576,2024-02-03 10:53:49
C00363,Missouri,Corder,Lafayette,Kristy Rapids,2904,2024-02-05 05:19:12
C00363,West Virginia,Rupert,Greenbrier,Lamb Mountains,5188,2024-02-05 05:19:12
C00364,Texas,New Caney,Montgomery,Harvey Port,24202,2024-01-18 20:57:23
C00364,Kentucky,Frankfort,Franklin,Castro Mills,4417,2024-01-18 20:57:23
C00365,Colorado,Hillrose,Morgan,Jeffery Key,5386,2024-01-08 18:48:35
C00365,Florida,Bradenton,Manatee,West Trace,25485,2024-01-08 18:48:35
C00366,Pennsylvania,Drums,Luzerne,Hansen Canyon,7238,2024-01-27 19:57:29
C00367,Ohio,Hannibal,Monroe,Tiffany Alley,538,2024-01-23 03:26:49
C00367,Montana,Outlook,Sheridan,Garrett Island,4216,2024-01-23 03:26:49
C00368,Louisiana,Grand Isle,Jefferson,Mary Bypass,378,2024-02-04 17:14:46
C00369,Maine,Seal Harbor,Hancock,Mathis Roads,1437,2024-01-24 23:27:20
C00370,Arkansas,Gillham,Sevier,Hill Mount,66187,2024-02-04 13:35:10
C00371,California,Acampo,San Joaquin,Johns Glens,7263,2024-01-23 12:18:57
C00371,Oregon,Lostine,Wallowa,Tran Valleys,54185,2024-01-23 12:18:57
C00372,Ohio,Grand River,Lake,Edward Mountains,291,2024-01-08 02:25:59
C00373,Ohio,Rossford,Wood,Kimberly Inlet,786,2024-01-12 12:01:11
C00374,Michigan,Filion,Huron,Kelly Freeway,6605,2024-01-28 13:40:51
C00375,Pennsylvania,Bala Cynwyd,Montgomery,Jeremy Gateway,4698,2024-01-09 00:55:16
C00376,Montana,Pinesdale,Ravalli,Wade Brooks,7182,2024-02-02 11:40:15
C00376,Florida,Bascom,Jackson,Jessica Manor,7941,2024-02-02 11:40:15
C00377,New Jersey,Buena,Atlantic,Kellie Mission,865,2024-01-09 22:56:08
C00378,Iowa,Jefferson,Greene,Paul Terrace,96342,2024-02-01 13:18:44
C00378,Nebraska,Fairbury,Jefferson,Archer Burg,550,2024-02-01 13:18:44
C00379,West Virginia,Ellamore,Randolph,Duncan Dam,70486,2024-01-24 04:09:14
C00379,North Dakota,Antler,Bottineau,Amy Locks,706,2024-01-24 04:09:14
C00380,Iowa,Lucas,Lucas,Richard Estates,73,2024-01-13 12:31:44
C00380,Texas,Carbon,Eastland,Katie Pass,198,2024-01-13 12:31:44
C00381,Alabama,Waterloo,Lauderdale,Park Trafficway,37170,2024-01-29 05:09:29
C00381,North Carolina,Proctorville,Robeson,Short Inlet,426,2024-01-29 05:09:29
C00382,Alabama,Sumiton,Walker,Moore Ford,983,2024-01-30 02:49:54
C00383,Montana,Livingston,Park,Emily Freeway,4901,2024-01-07 07:12:25
C00383,Pennsylvania,Newmanstown,Lebanon,Howard Port,670,2024-01-07 07:12:25
C00384,Minnesota,Saint Stephen,Stearns,Lee Land,9824,2024-01-22 06:42:46
C00385,Illinois,Harwood Heights,Cook,Anna Passage,430,2024-01-24 09:32:22
C00385,Missouri,Summersville,Texas,Kirsten Square,178,2024-01-24 09:32:22
C00386,Michigan,Fraser,Macomb,Paul Lane,431,2024-01-13 21:08:25
C00386,North Dakota,Jessie,Griggs,Ware Pines,16,2024-01-13 21:08:25
C00387,Arkansas,Holly Grove,Monroe,Khan Prairie,281,2024-01-27 16:19:13
C00387,Iowa,Eldridge,Scott,Smith Mission,17092,2024-01-27 16:19:13
C00388,Tennessee,Germantown,Shelby,James Passage,808,2024-01-25 20:47:32
C00389,Indiana,New Point,Decatur,Moore Drive,296,2024-01-16 01:08:05
C00389,Indiana,Culver,Marshall,Denise Trail,4850,2024-01-16 01:08:05
C00390,Maine,Owls Head,Knox,Bean Ferry,741,2024-01-10 15:02:55
C00390,Virginia,Mascot,King And Queen,Robert Alley,9196,2024-01-10 15:02:55
C00391,North Carolina,Robersonville,Martin,Anderson Point,82039,2024-01-24 12:30:30
C00392,Kansas,Caney,Montgomery,Stephen Roads,63444,2024-01-27 20:04:37
C00393,North Carolina,Hobgood,Halifax,Mark Ranch,2458,2024-02-05 01:13:32
C00394,Mississippi,Senatobia,Tate,Gregory Street,424,2024-01-07 21:50:15
C00394,Virginia,Star Tannery,Frederick,Diane Landing,69091,2024-01-07 21:50:15
C00395,Colorado,Beulah,Pueblo,Wright Falls,497,2024-01-19 06:16:22
C00396,Minnesota,Wright,Carlton,Morrow Squares,39670,2024-01-17 08:58:50
C00397,New York,Central Bridge,Schoharie,Anderson Track,405,2024-01-19 07:15:05
C00398,North Carolina,Hobgood,Halifax,Holly Via,5403,2024-01-27 00:58:27
C00398,Louisiana,Hammond,Tangipahoa,Wilcox Groves,821,2024-01-27 00:58:27
C00399,Pennsylvania,Eighty Four,Washington,Wright Land,6623,2024-01-15 02:11:03
C00400,Colorado,Rangely,Rio Blanco,Jerry Camp,6799,2024-01-14 09:16:42
C00401,Wisconsin,Spooner,Washburn,Nathan Inlet,722,2024-01-25 17:55:53
C00401,Arizona,Dragoon,Cochise,Stephanie Ferry,862,2024-01-25 17:55:53
C00402,West Virginia,Kingmont,Marion,Patrick Locks,79962,2024-01-08 17:40:58
C00402,Kentucky,Williamstown,Grant,Patricia Lane,992,2024-01-08 17:40:58
C00403,Ohio,Toledo,Wood,Jason Terrace,768,2024-01-25 04:06:06
C00404,Minnesota,Delano,Wright,Nathan Tunnel,413,2024-01-22 19:17:34
C00404,North Carolina,Hobucken,Pamlico,Fox Causeway,493,2024-01-22 19:17:34
C00405,Pennsylvania,Cheyney,Delaware,Theresa Rapid,22600,2024-01-20 00:24:05
C00406,California,Granite Bay,Placer,Penny Highway,762,2024-01-19 01:12:59
C00407,Oregon,The Dalles,Wasco,Figueroa Shore,4913,2024-02-05 01:16:20
C00408,Minnesota,Swanville,Morrison,Morris Roads,720,2024-01-12 11:28:49
C00408,Tennessee,Santa Fe,Maury,Newman Village,642,2024-01-12 11:28:49
C00409,Wisconsin,Radisson,Sawyer,Kerr Isle,208,2024-02-03 12:16:22
C00410,Texas,San Felipe,Austin,Holder Meadow,194,2024-01-05 17:22:32
C00411,New Hampshire,Epping,Rockingham,Deborah Walks,6820,2024-01-12 13:17:12
C00412,Washington,Eastsound,San Juan,Thomas Lakes,7966,2024-01-17 13:51:46
C00413,Texas,Weimar,Colorado,Hernandez Track,404,2024-01-26 12:30:50
C00413,Texas,Caldwell,Burleson,Laura Inlet,4125,2024-01-26 12:30:50
C00414,Nebraska,Lebanon,Red Willow,Tamara Shoals,79561,2024-01-23 13:57:22
C00415,Virginia,Mascot,King And Queen,Charles Keys,36192,2024-01-30 17:42:45
C00415,Missouri,El Dorado Springs,Cedar,Dwayne Isle,991,2024-01-30 17:42:45
C00416,Illinois,Lakewood,Shelby,Williams Hills,244,2024-02-01 00:03:01
