purchase_id,customer_id,product_id,quantity,total_price,recipient_name,recipient_phone,province,city,district,street_name,house_number,purchase_time
PR0003520,C03402,P0007893,2,74.86,Kaitlyn Moody,520-331-8691,Illinois,Harwood Heights,Cook,Lauren Ridge,2116,2024-05-09 20:56:39
PR0004437,C05333,P0008000,1,47.9,Brendan Long,577-315-2085,Massachusetts,Southbridge,Worcester,Hernandez Lake,61497,2024-04-20 14:02:01
PR0004639,C05587,P0008154,1,11.96,Haley Johnson,450-344-5648,Iowa,Ira,Jasper,Todd Trail,6216,2024-04-19 17:03:32
PR0000595,C01318,P0008208,1,227.43,Danielle Peters,726-316-1701,New Jersey,Toms River,Ocean,Benjamin Row,8287,2024-05-05 19:20:59
PR0000212,C04764,P0008250,3,323.31,Justin Baker,293-255-5217,Alabama,Satsuma,Mobile,Hurst Locks,3287,2024-05-08 04:30:22
PR0005365,C04558,P0008330,1,155.69,James Reyes,941-622-7946,Kentucky,Pikeville,Pike,Christopher Expressway,3522,2024-04-23 05:08:23
PR0000088,C04721,P0008339,1,7.17,Shannon Thomas,204-239-8061,Indiana,Troy,Spencer,Gomez Ways,377,2024-05-04 01:35:21
PR0001237,C00719,P0008458,2,608.04,Alexander Brown,556-608-9613,Virginia,Crewe,Nottoway,Carl Ford,97367,2024-05-10 02:14:40
PR0005445,C02352,P0008478,1,5.98,Christopher Randolph,331-552-2789,Kentucky,Winston,Estill,Dawn Plain,2346,2024-05-03 13:26:20
PR0007575,C02355,P0008504,1,7.17,Jordan Johnson,642-561-7554,Virginia,Sutherlin,Pittsylvania,David Forge,1133,2024-04-30 11:51:30
PR0001097,C03296,P0008509,1,11.96,Lori Simmons,248-703-1387,Mississippi,Morton,Scott,Ramirez Valley,353,2024-05-12 19:42:49
PR0006715,C01087,P0008556,1,36.57,Erika Terry,259-359-8725,Texas,Devine,Medina,James Shores,2994,2024-04-30 01:41:34
PR0002329,C02835,P0008572,3,21.51,Luis Anthony,278-983-3879,Kentucky,Frankfort,Franklin,Kyle Skyway,510,2024-04-24 09:06:45
PR0004728,C00545,P0008590,1,9.57,Steven Thomas,671-330-1649,Florida,Eustis,Lake,Pamela Manors,73009,2024-04-30 02:37:48
PR0001868,C01853,P0008704,2,119.74,Shannon Yu,776-389-8712,Texas,Thomaston,De Witt,Blair Loaf,8063,2024-05-09 00:42:36
PR0006724,C04676,P0008712,1,15.56,Jennifer Morris,234-267-1365,Virginia,Onancock,Accomack,Reid Pines,3249,2024-04-27 21:36:45
PR0000628,C00470,P0008736,3,8.61,Michael Hodges,718-886-9870,South Carolina,Greenwood,Greenwood,Dana Pike,8197,2024-04-28 12:42:15
PR0005525,C01604,P0008754,1,11.96,Laura Robertson,765-499-3376,Texas,Ottine,Gonzales,Mendoza Lodge,183,2024-05-07 17:05:35
PR0002205,C00735,P0008840,2,694.58,Sharon Hamilton,858-885-6492,Massachusetts,Mill River,Berkshire,Christopher Green,711,2024-05-01 09:33:12
PR0008343,C01512,P0008847,1,16.74,Darlene Galloway,275-812-4905,Iowa,Deep River,Poweshiek,Kevin Parkways,77253,2024-05-04 08:46:34
PR0006358,C00915,P0008848,1,263.46,Eric Davis,673-747-4320,Connecticut,Norfolk,Litchfield,Alexander Union,3830,2024-04-25 20:34:31
PR0000711,C02196,P0008915,1,5.21,David Daniels,452-507-9350,Oklahoma,Centrahoma,Coal,Brian Estates,84,2024-04-20 11:27:33
PR0004341,C01564,P0008991,1,9.57,John Daniel,859-767-7507,Minnesota,Donnelly,Stevens,Williams Gateway,61340,2024-05-01 21:04:59
PR0005079,C01031,P0009001,1,11.96,Bruce Holt,811-695-2785,Michigan,Filion,Huron,Prince Ridge,593,2024-05-01 16:22:10
PR0000842,C02465,P0009066,2,23.92,Alex Hernandez,767-661-8790,Georgia,Lilburn,Gwinnett,Thomas Crescent,374,2024-04-30 11:05:10
PR0006816,C04391,P0009074,1,11.96,Mr. Vincent Hansen,716-330-9058,Iowa,Lucas,Lucas,Candace Canyon,199,2024-05-11 16:53:12
PR0005053,C01265,P0009126,1,11.96,Johnathan Brown,778-973-1671,New Mexico,Holman,Mora,Antonio Station,33963,2024-05-13 22:50:11
PR0007760,C06128,P0009190,1,2.28,Victor Williams,728-271-6309,Minnesota,Essig,Brown,Jackson Lock,28829,2024-05-03 20:10:22
PR0002101,C04561,P0009206,2,9.56,Dale Heath,596-591-1580,Ohio,Stryker,Williams,Christian Way,8620,2024-04-26 17:54:24
PR0002834,C05994,P0009245,3,35.88,Jordan Chambers,221-247-2578,Pennsylvania,Brackney,Susquehanna,Hopkins Ramp,487,2024-05-08 13:26:03
PR0000330,C00586,P0009262,3,6.48,Jason Patterson,725-285-6922,Texas,Vidor,Orange,Melvin Shoals,6120,2024-04-18 22:52:27
PR0003604,C05603,P0009264,2,86.2,Mary Neal,288-962-9505,New York,South Richmond Hill,Queens,Howard Pass,4663,2024-04-21 21:22:44
PR0003309,C00011,P0009317,1,4.78,Timothy Small,736-950-6518,New York,Round Lake,Saratoga,Michael Cliffs,1603,2024-05-04 23:36:30
PR0001633,C05228,P0009455,3,46.68,Christina White,272-459-6479,Tennessee,Greenback,Loudon,Barrett Loaf,576,2024-04-23 14:45:09
PR0000427,C05008,P0009522,1,19.15,Edward French,276-689-6204,Kentucky,Burlington,Boone,Ebony Wells,296,2024-04-20 11:37:47
PR0000031,C05599,P0009543,1,10.77,Suzanne Martinez,534-903-6475,Maine,West Forks,Somerset,Wolfe Rapid,4145,2024-05-12 13:50:15
PR0006136,C02766,P0009552,1,35.45,Eric Williams,566-382-3539,Arizona,Avondale,Maricopa,Bradshaw Hills,8922,2024-05-05 02:24:02
PR0004887,C02262,P0009559,5,239.45,Heidi Matthews,793-203-6228,Texas,Tarzan,Martin,Munoz Mill,43694,2024-05-13 12:37:04
PR0007893,C05204,P0009571,1,20.35,Matthew Henderson,848-699-9748,Nebraska,Gordon,Sheridan,Patricia Springs,914,2024-04-26 20:32:01
PR0006036,C00133,P0009606,1,2.93,Terry Williams,813-994-6978,Washington,Liberty Lake,Spokane,Calderon Cape,52427,2024-04-30 20:24:51
PR0005184,C04376,P0009691,2,27.54,Timothy Morris,710-549-3644,Iowa,Vail,Crawford,James Forges,643,2024-05-03 08:03:40
PR0004085,C01823,P0009704,1,7.19,James Martinez,494-705-7322,Pennsylvania,Valley Forge,Montgomery,Dunn Crescent,1955,2024-05-14 12:55:08
PR0007788,C03420,P0009746,3,7.2,Nicholas Clarke,856-907-7004,Georgia,Lawrenceville,Gwinnett,Wilkinson Summit,290,2024-05-09 05:25:53
PR0004860,C03930,P0009748,1,4.78,Jason Rice,815-341-4938,Illinois,Essex,Kankakee,Chapman Estate,49451,2024-04-17 11:14:26
PR0002811,C02803,P0009751,1,7.17,Brittney Hernandez,600-832-2166,Mississippi,Corinth,Alcorn,Jackson Passage,232,2024-05-05 01:47:06
PR0005316,C02904,P0009813,2,239.5,Paula Bradley,852-343-1870,Texas,Kingsville,Kleberg,Michael Curve,208,2024-04-26 05:55:32
PR0003169,C05984,P0009818,2,14.34,Darin Davis,346-356-8253,Wyoming,Thayne,Lincoln,Laura Route,46394,2024-04-23 19:02:51
PR0005805,C01241,P0009847,1,11.96,Mr. Billy Bowers,608-215-4069,Ohio,Mount Blanchard,Hancock,Anderson Harbors,4019,2024-04-19 00:39:17
PR0000776,C05978,P0009850,2,7.4,Michelle Walls,835-543-9843,Oregon,Condon,Gilliam,James Road,452,2024-05-15 22:02:40
PR0006844,C03951,P0009871,1,17.95,Roy Garcia,562-863-2496,Illinois,Papineau,Iroquois,Brown Tunnel,9832,2024-04-29 18:42:02
PR0003206,C05628,P0009948,1,15.56,Jennifer Oconnor,730-917-2453,Indiana,Rockfield,Carroll,Alexander Ports,1865,2024-05-02 19:52:16
PR0002410,C01738,P0009948,1,15.56,Mr. Daniel Martin,568-699-5763,Pennsylvania,Wrightsville,York,Patel Stream,673,2024-05-07 16:49:32
PR0000737,C05154,P0009959,1,9.57,John Morrison,615-673-9659,Montana,Pinesdale,Ravalli,Long Prairie,5564,2024-05-04 10:33:50
PR0008059,C03804,P0010067,1,143.03,David Alvarez,840-557-7065,Wisconsin,Barronett,Barron,Wells Mills,3115,2024-05-01 21:00:15
PR0000524,C00823,P0010072,2,9.56,Victoria Werner,349-284-6371,Iowa,Riceville,Howard,Bell Forge,9455,2024-04-19 22:46:09
PR0004646,C03747,P0010128,1,11.96,Jordan Bishop,627-720-9933,Oklahoma,Lehigh,Coal,Joshua Highway,511,2024-05-08 09:17:50
PR0000912,C05571,P0010143,2,15.56,Christina Weber,288-541-5925,South Dakota,Okaton,Jones,Wanda Grove,758,2024-04-17 15:41:27
PR0006674,C02176,P0010147,1,479.03,Michael Roberson,288-767-8244,New York,Romulus,Seneca,Soto Viaduct,2860,2024-05-14 01:39:06
PR0003766,C02403,P0010191,1,23.94,Sherry Woods,921-594-7113,Indiana,Bedford,Lawrence,Hill Squares,5516,2024-04-25 19:33:15
PR0003684,C02788,P0010272,1,8.41,Tammy Gonzalez,678-889-8881,California,Buellton,Santa Barbara,Alan Corner,10242,2024-04-22 02:10:13
PR0008126,C03011,P0010376,1,1.8,Raymond Le,211-413-5179,Alabama,Bessemer,Jefferson,Brian Rapid,307,2024-04-18 12:37:59
PR0005911,C05994,P0010393,1,4.49,Jordan Chambers,932-734-9309,Pennsylvania,Brackney,Susquehanna,Hopkins Ramp,487,2024-05-01 02:57:23
PR0005433,C02347,P0010435,3,161.64,Jennifer Hart,523-322-6951,Minnesota,Max,Itasca,Beard Green,4904,2024-05-08 20:55:24
PR0005018,C00670,P0010470,1,71.84,James Hernandez,924-421-9755,Georgia,Lula,Hall,Suzanne Islands,1597,2024-05-02 00:56:51
PR0001330,C02609,P0010516,1,8.98,Cassie Brock,567-569-8962,Ohio,Lees Creek,Clinton,Kristine Stream,106,2024-04-19 02:24:42
PR0005688,C01916,P0010603,1,311.37,Joel Wise,803-673-4011,New York,Plymouth,Chenango,Alyssa Hills,3773,2024-04-17 20:44:52
PR0007907,C02832,P0010621,2,19.14,Mark Thomas,355-613-5334,Arkansas,Woodson,Pulaski,Katie Land,59682,2024-05-04 22:26:16
PR0005826,C01535,P0010644,1,8.98,Christine Wallace,750-529-4232,Kentucky,Roxana,Letcher,Taylor Stravenue,105,2024-04-15 14:22:23
PR0000935,C05721,P0010760,1,239.51,Richard Neal,992-473-9804,Pennsylvania,Cherry Tree,Indiana,Lisa Mission,14330,2024-05-09 16:00:04
PR0004177,C05245,P0010801,1,21.54,Jessica Mejia,653-714-4122,Arkansas,Keiser,Mississippi,Lewis Landing,8819,2024-05-11 06:57:54
PR0007590,C01133,P0010812,2,31.12,Anthony Mccormick III,604-231-2872,New Mexico,Fort Sumner,De Baca,Lori Inlet,6577,2024-04-29 04:56:16
PR0004547,C01664,P0010919,2,35.9,Greg Terry,520-818-4836,New York,Auburn,Cayuga,Harris Throughway,2713,2024-05-12 19:52:23
PR0002586,C04024,P0010978,2,83.8,Krystal Nguyen,205-722-2109,Minnesota,Currie,Murray,Scott Roads,212,2024-05-13 04:41:20
PR0005199,C01320,P0010988,1,11.96,Barbara Hall,593-246-3114,Arkansas,Gillham,Sevier,Lauren Dam,317,2024-04-21 15:27:42
PR0000217,C00551,P0011017,1,287.31,Heather Lane,431-503-8211,Wisconsin,Wild Rose,Waushara,Eric Orchard,15851,2024-04-24 21:02:39
PR0000408,C01949,P0011141,2,35.9,Darrell Watson,236-807-8808,Montana,Sanders,Treasure,Montgomery Road,51676,2024-05-03 14:04:47
PR0004273,C01733,P0011242,2,71.74,Tiffany Reed,590-755-2586,New Jersey,Fanwood,Union,Martinez Mountain,51234,2024-05-01 06:56:00
PR0004799,C05253,P0011242,2,71.74,Heidi Dunn,663-367-4638,Nebraska,Fairbury,Jefferson,Robert Court,9871,2024-05-14 09:03:54
PR0002260,C02770,P0011261,1,35.92,Kelsey Fuller,380-649-3498,Minnesota,Wirt,Itasca,Blackwell Flats,252,2024-05-02 08:51:40
PR0004207,C01152,P0011277,1,9.57,Kevin Cunningham,976-851-7366,Virginia,Floyd,Floyd,Brown Pike,35,2024-04-17 06:04:40
PR0003043,C05531,P0011307,1,7.17,Edward Griffin,267-368-8099,Rhode Island,Hope Valley,Washington,Jackson Mills,7059,2024-04-28 19:49:10
PR0007282,C00318,P0011371,1,11.96,Dr. Charlene Black,672-744-5614,Virginia,Sandston,Henrico,Shea Mission,6420,2024-04-30 17:21:41
PR0000735,C03962,P0011437,1,47.89,Scott Johnson,797-960-1103,Kansas,Formoso,Jewell,White Burg,564,2024-04-29 16:32:38
PR0006902,C05274,P0011470,1,4.78,Jesse Murphy,557-721-6644,New York,Congers,Rockland,Harris Forge,259,2024-05-05 15:00:51
PR0000268,C04562,P0011481,5,538.3,John Johnson,915-718-7307,Arkansas,Oxford,Izard,Wilson Freeway,7693,2024-05-06 05:05:24
PR0001135,C01875,P0011516,2,119.74,Edward Morris,404-588-5373,Maryland,Halethorpe,Baltimore,Javier Bypass,666,2024-04-30 12:04:42
PR0003756,C05681,P0011560,1,3.83,Amy Brown,290-494-8563,Florida,Valrico,Hillsborough,Meadows Freeway,43770,2024-05-04 22:29:11
PR0004605,C03842,P0011701,2,22.76,Amber Martin,676-782-7797,North Dakota,Fort Ransom,Ransom,Patricia Drive,8201,2024-05-15 22:57:58
PR0008187,C04589,P0011702,1,4.78,Zachary Hicks,749-207-8516,Virginia,Maurertown,Shenandoah,Kent Pine,56347,2024-04-25 13:20:56
PR0002879,C02317,P0011721,2,598.56,Haley Jones,760-614-3937,Maine,Burnham,Waldo,Calvin Tunnel,86115,2024-04-16 11:29:07
PR0006239,C06406,P0011729,1,3.89,Dr. Keith Cole,398-885-6664,Pennsylvania,Warrington,Bucks,Aguilar Trail,3410,2024-04-24 10:34:04
PR0006845,C01622,P0011790,1,395.2,Christopher Ayala,279-320-8097,Mississippi,Thaxton,Pontotoc,Haney Stream,27777,2024-05-08 14:06:50
PR0003924,C03408,P0011806,2,5.98,Michael Jefferson,502-664-5134,Missouri,Altenburg,Cape Girardeau,Patrick Corner,32165,2024-05-04 06:51:53
PR0000893,C04873,P0011865,1,11.96,Aaron Carlson,304-470-6832,Texas,Rockdale,Milam,Amanda Points,228,2024-04-25 16:02:10
PR0006541,C00707,P0011877,5,89.75,Dustin Mendez,679-270-3049,New Hampshire,Jefferson,Coos,Gibbs Mall,8189,2024-04-27 03:03:59
PR0004253,C03124,P0011899,5,38.9,Tracey French,777-968-4633,Pennsylvania,Mc Connellstown,Huntingdon,Avila Street,93356,2024-04-19 09:37:52
PR0008405,C01653,P0011999,1,29.93,Jeanne Wolfe,778-915-7553,Washington,Bremerton,Kitsap,Steven Via,2047,2024-04-15 22:46:24
PR0005409,C01708,P0012058,1,47.89,Jason Young,383-582-8446,Kentucky,Cecilia,Hardin,Theodore Fort,1839,2024-04-30 09:38:01
PR0000304,C05554,P0012188,2,45.48,Steve Rivera,917-757-9749,Indiana,Troy,Spencer,Paige Point,936,2024-05-03 02:52:31
PR0001903,C04211,P0012258,1,9.52,Melissa Zimmerman,570-299-4102,Virginia,West Mclean,Fairfax,Clark Stream,2180,2024-05-06 19:24:04
PR0005574,C06260,P0012308,1,31.74,Phillip Myers,626-903-9465,Arizona,Polacca,Navajo,William Ridges,5883,2024-04-29 15:20:57
PR0006140,C00680,P0012369,1,15.56,Miss Kelly Dawson,372-228-2488,Minnesota,Motley,Morrison,Smith Drive,917,2024-05-05 03:40:04
PR0001089,C04518,P0012394,2,167.42,Andrew Carroll,688-320-4569,Nebraska,Alda,Hall,Taylor Walk,7625,2024-04-25 08:42:41
PR0000739,C02578,P0012418,1,299.28,Jodi Roach,367-649-8829,Alaska,Indian,Anchorage,Hubbard Extension,4783,2024-04-28 05:02:29
PR0007511,C05482,P0012419,2,119.74,Benjamin Miller,327-798-9249,Oklahoma,Verden,Grady,Jeremy Ranch,863,2024-04-20 09:31:12
PR0006684,C03340,P0012478,1,17.95,Paula Ward,390-805-7887,South Carolina,Mc Coll,Marlboro,Spears Tunnel,11095,2024-05-04 10:36:36
PR0006922,C05636,P0012610,1,9.88,Jocelyn Benson,351-597-2318,Oklahoma,Mutual,Woodward,William Port,144,2024-05-10 02:00:23
PR0004732,C00627,P0012637,1,383.22,Laurie Miller,770-246-5853,Colorado,Sargents,Saguache,Anthony Bypass,65893,2024-04-16 12:45:25
PR0005840,C04865,P0012717,1,7.77,David Harper,578-862-3374,Kentucky,South Williamson,Pike,Robertson Ramp,6686,2024-05-03 08:02:08
PR0004435,C04217,P0012751,1,11.96,Mrs. Stephanie Harris,995-959-1504,Massachusetts,North Attleboro,Bristol,David Walk,40053,2024-05-11 03:46:37
PR0003485,C02835,P0012805,2,35.9,Luis Anthony,475-384-1512,Kentucky,Frankfort,Franklin,Kyle Skyway,510,2024-05-12 18:23:39
PR0000490,C05482,P0012811,1,25.14,Nicholas Swanson,519-919-4823,Iowa,Steamboat Rock,Hardin,James Crest,5142,2024-05-11 06:33:44
PR0008455,C05543,P0012837,2,21.54,Deborah Williams,210-559-4437,Alabama,Steele,Saint Clair,Evans Vista,48,2024-04-28 17:50:46
PR0006287,C03762,P0012844,1,5.33,Amanda Mcmillan,693-361-5764,Georgia,Covington,Newton,Boone Isle,8666,2024-04-23 13:04:48
PR0004204,C00322,P0012900,1,11.96,John Larson,583-618-7786,Missouri,Sainte Genevieve,Sainte Genevieve,Porter Junction,4261,2024-05-03 00:28:32
PR0005454,C05752,P0012949,1,4.78,Stephanie Miller,256-970-5026,Minnesota,Grandy,Isanti,Keith Summit,99539,2024-05-12 14:58:02
PR0004489,C03517,P0012956,2,47.88,Judy Baker,618-451-8998,Ohio,Okeana,Butler,Simmons Crest,98532,2024-04-16 11:12:53
PR0007272,C00329,P0013013,1,11.96,Jimmy King,763-941-8275,Michigan,Richville,Tuscola,Bennett Fork,72947,2024-04-30 07:22:08
PR0008424,C05599,P0013076,1,56.28,Suzanne Martinez,534-903-6475,Maine,West Forks,Somerset,Wolfe Rapid,4145,2024-05-05 15:25:40
PR0000278,C04158,P0013191,1,15.56,Kathleen Smith,624-682-9081,Florida,Kissimmee,Polk,John Creek,23362,2024-04-21 21:54:28
PR0001265,C04346,P0013237,1,10.77,Joshua Hernandez,692-918-4299,Oklahoma,Burns Flat,Washita,Jones Fields,1594,2024-04-20 12:08:22
PR0004594,C04817,P0013361,1,11.96,Joshua Randolph,650-581-5192,Massachusetts,Southampton,Hampshire,John Ferry,17059,2024-04-27 09:59:56
PR0000779,C04390,P0013398,1,7.07,Charles Lester,474-430-6118,Washington,Glenwood,Klickitat,Gomez Island,2146,2024-04-15 12:43:21
PR0002116,C02092,P0013426,1,47.89,Hayley Ruiz,451-617-4648,Virginia,Locust Dale,Madison,Coleman Glens,72943,2024-05-08 07:50:36
PR0002362,C03059,P0013547,1,40.71,Tanya Cardenas,929-726-5950,Indiana,Stockwell,Tippecanoe,Martin Camp,2215,2024-04-20 07:56:20
PR0006945,C00132,P0013567,2,19.14,Ms. Joanne Crawford,518-242-7037,Alabama,Maylene,Shelby,Elizabeth Cliffs,712,2024-05-15 08:52:19
PR0001147,C06037,P0013621,2,23.92,Cassandra Gaines,754-361-1366,Wisconsin,Neopit,Menominee,Tammie Motorway,370,2024-05-12 09:09:27
PR0002772,C02302,P0013768,2,47.88,Shane Henderson,270-369-4001,New Hampshire,Hampton,Rockingham,Elizabeth Dam,252,2024-04-23 03:51:18
PR0000945,C01567,P0013776,1,29.93,Katherine Welch,539-787-8161,Nevada,Pioche,Lincoln,Miller Manor,8940,2024-05-04 04:37:27
PR0007520,C01034,P0014025,1,23.94,John Oliver,705-921-1523,Virginia,Mount Crawford,Rockingham,Lynch Plains,7460,2024-04-20 06:18:01
PR0006651,C05202,P0014060,1,11.96,Patrick Miller,251-331-2412,New York,Round Lake,Saratoga,Philip Ford,309,2024-04-19 13:26:35
PR0003238,C05111,P0014085,1,6.68,Misty Morris,471-601-2869,Virginia,Springfield,Fairfax,Douglas Cove,306,2024-05-10 13:54:28
PR0004581,C01962,P0014116,1,14.36,Sylvia Baker,644-943-2951,Minnesota,Young America,Carver,William Villages,309,2024-05-01 15:43:00
PR0003650,C01052,P0014121,5,119.75,Joshua Colon,523-623-3617,New York,Greenvale,Nassau,Little Key,573,2024-05-10 13:41:26
PR0004093,C01622,P0014177,1,11.96,Jacob Obrien,523-566-8856,Illinois,Hopedale,Tazewell,Ryan Pines,14003,2024-05-14 05:44:16
PR0000120,C05129,P0014224,3,12.57,Heather Hernandez,526-314-7102,New York,Denver,Delaware,Wood Landing,45547,2024-04-26 02:44:47
PR0006966,C02698,P0014311,1,6.35,Patty Gates,315-356-2970,Mississippi,Stewart,Montgomery,Evans Via,208,2024-04-16 10:29:48
PR0000564,C03637,P0014337,1,13.76,Allison Arellano,297-999-2486,Pennsylvania,Glen Riddle Lima,Delaware,Joseph Key,598,2024-05-07 17:38:32
PR0007017,C03687,P0014403,3,1239.51,Laura Aguirre,314-949-9328,Indiana,Milford,Kosciusko,Chelsea Shoals,402,2024-04-21 18:43:40
PR0006910,C05122,P0014490,2,11.98,Crystal Burns,428-589-8158,Montana,Sand Coulee,Cascade,Osborne Route,315,2024-05-14 01:34:34
PR0007071,C01687,P0014513,1,2.5,John Duncan,546-567-4232,California,Santa Cruz,Santa Cruz,Rios Island,692,2024-05-12 20:45:39
PR0008235,C06050,P0014560,1,11.96,Edward Winters,309-821-1671,Maine,Milbridge,Washington,Cook Mountain,223,2024-05-03 00:20:06
PR0003459,C04764,P0014627,2,7.16,Steven Garcia,414-746-7537,Tennessee,Grimsley,Fentress,Ronald Heights,16242,2024-04-24 21:37:32
PR0000538,C05747,P0014646,2,11.3,Erin Levy,406-913-4502,Nebraska,Fort Calhoun,Washington,Le Track,9744,2024-05-11 13:09:24
PR0003303,C05463,P0014731,2,52.68,Pamela Edwards,443-811-6836,Ohio,Jewett,Harrison,Lewis Camp,967,2024-05-05 04:04:40
PR0007199,C04110,P0014738,1,11.96,Mercedes Miller,930-345-7987,Ohio,Botkins,Shelby,Francisco Walk,5655,2024-05-03 06:16:08
PR0006511,C00582,P0014757,5,38.9,Kevin Peterson,501-990-5048,Pennsylvania,Duncansville,Blair,Nicholas Ferry,6471,2024-04-30 05:16:58
PR0004097,C02805,P0014789,2,16.74,Arthur Orozco,509-871-5769,Wisconsin,Hawkins,Rusk,Small Crescent,9576,2024-04-23 15:17:10
PR0003425,C06419,P0014789,1,8.37,Robert Rogers,439-658-3924,Indiana,Fowlerton,Grant,Mary Glens,4968,2024-05-14 17:24:02
PR0006908,C03154,P0014811,1,21.54,Mario Padilla,477-627-6789,Iowa,Waterloo,Black Hawk,Michelle Rest,2501,2024-04-26 12:30:59
PR0002792,C03031,P0014831,3,161.64,Amanda Torres,892-620-4009,Illinois,Hanover Park,Cook,James Wall,230,2024-04-22 20:47:49
PR0005904,C05419,P0014851,1,16.75,Annette Jones,311-966-7165,Alabama,Cedar Bluff,Cherokee,Amy Isle,54443,2024-05-11 21:31:02
PR0006213,C01337,P0014915,3,35.88,Colton Martinez,845-588-6248,Connecticut,Milldale,Hartford,Simon Bridge,85915,2024-04-26 09:36:51
PR0000040,C02573,P0014918,1,59.87,Laura Mcpherson,641-496-5403,Minnesota,Maynard,Chippewa,Allison Courts,942,2024-05-05 05:01:59
PR0005214,C05496,P0014973,3,28.71,Joshua Webb,902-967-7925,West Virginia,Simpson,Taylor,Schmidt Well,944,2024-05-02 23:28:31
PR0005965,C03078,P0014985,2,16.74,Janice Caldwell,447-503-2551,Wyoming,Fort Laramie,Goshen,Arnold Vista,4670,2024-04-27 23:10:07
PR0005936,C03140,P0015028,1,71.84,Linda Miller,299-816-6686,Pennsylvania,Barnesville,Schuylkill,Mario View,502,2024-05-10 21:39:15
PR0000947,C04146,P0015134,1,1.74,Kristi Smith,485-881-4626,Pennsylvania,Champion,Westmoreland,Grant Radial,462,2024-05-06 10:58:10
PR0000908,C02984,P0015136,1,34.72,Susan Forbes,799-858-7564,Tennessee,Dresden,Weakley,Roman Cliff,426,2024-05-03 10:28:12
PR0005061,C01265,P0015174,2,71.84,Johnathan Brown,849-924-6789,New Mexico,Holman,Mora,Antonio Station,33963,2024-05-01 16:48:28
PR0001092,C02016,P0015193,3,89.79,Mark Dunlap,320-823-6419,California,San Geronimo,Marin,William Run,63190,2024-04-20 14:15:50
PR0004842,C01429,P0015211,1,95.8,Melissa Parker,513-831-7111,North Dakota,Golden Valley,Mercer,Turner Fords,130,2024-05-04 09:24:17
PR0006632,C05762,P0015215,1,8.37,Mary Dawson,897-889-9055,New Mexico,Loco Hills,Eddy,Daniel Rapids,389,2024-04-28 13:23:19
PR0004243,C01769,P0015309,2,23.92,Whitney Gordon,234-211-8972,New York,Etna,Tompkins,Spears Branch,44507,2024-05-01 15:52:40
PR0005625,C04398,P0015321,3,155.76,Jeffrey Carter,691-295-3674,Montana,Garryowen,Big Horn,Jones Rest,1370,2024-05-07 11:49:09
PR0002407,C05301,P0015333,3,17.97,Brian Rodriguez,688-342-4420,Texas,Rio Vista,Johnson,James Ridge,56584,2024-04-26 01:49:20
PR0004809,C01687,P0015383,1,11.96,John Duncan,872-394-9678,California,Santa Cruz,Santa Cruz,Rios Island,692,2024-04-22 10:13:32
PR0003350,C01323,P0015398,3,35.88,Jennifer Burgess,482-465-3094,North Carolina,Southport,Brunswick,Mccoy Tunnel,3766,2024-04-27 00:30:54
PR0000363,C05233,P0015473,2,50.28,Paul Alvarez,765-319-8034,New York,Weedsport,Cayuga,Owens Crossroad,9967,2024-04-15 18:39:43
PR0004971,C03382,P0015480,1,191.5,Jasmine Fowler,241-791-7293,Wisconsin,Marshfield,Wood,Mitchell Flat,7430,2024-05-09 05:25:09
PR0002673,C04282,P0015570,1,7.43,Matthew Schwartz,347-598-1866,Pennsylvania,Barto,Berks,Cooper Road,5376,2024-05-03 15:31:19
